id,screen_name,name,friends_count,followers_count,statuses_count,verified,utc_offset,time_zone
877360159814701056,WhyyyD0ntWe,•WhyDontWe,41,30,330,false,-25200,Pacific Time (US & Canada)
877360160179486721,darshna_kumari,Darshna Kumari,69,803,125816,false,NULL,NULL
877360159995027456,kiraninsan77,kiran insan,66,201,29109,false,NULL,NULL
877360161291030532,HardipInsan,Hardip Singh,24,50,13183,false,NULL,NULL
877360161676959744,Aka_Ravi,Ravi Iyer,255,11,1115,false,NULL,NULL
877360161458765825,repostavery,Kayla•WhyDontWe,41,15,128,false,NULL,NULL
877360161995710464,PannuDanda,Rammehar Pannu Danda,525,6,775,false,NULL,NULL
877360162285264901,lunalovesPeter,Mariana 💃,2258,2628,44029,false,-18000,Mexico City
877360160620126208,jasoncartoons,jason,152,47,195,false,NULL,NULL
877360162394169344,ChristianSchX74,Christian Schmoll,164,99,990,false,NULL,NULL
877360162364833792,ekf9802,리나,33,28,1013,false,NULL,NULL
877360163166064640,MakaylaGettys,Makayla Gettys,197,138,1795,false,NULL,NULL
877360163614806017,koritoprime,Diego of the Chorizo,255,73,22247,false,NULL,NULL
877360163929432064,fortewhiz,Renji Rajan,2860,444,2760,false,-25200,Pacific Time (US & Canada)
877360163673448449,ae_anil,Intolerant engineer,361,176,32298,false,19800,Asia/Kolkata
877360164147482625,baroda247,Leo 247,16,163,634,false,19800,New Delhi
877360164151492608,SophieSeavey,Sophie • WHY DONT WE,74,81,807,false,-25200,Pacific Time (US & Canada)
877360163937673216,Jack5onWarriors,OFFICIAL J5 WARRIORS,1681,5797,28923,false,-28800,Alaska
877360165284085760,UnicornNoodle,Arelis,157,18,15,false,NULL,NULL
877360166278053888,r_ktweet,Rana Kuldeep,365,45,6346,false,NULL,NULL
877360166319960065,kavithaiganesan,kavithaiganesan,53,88,418,false,NULL,NULL
877360167947575297,esbeydim12,Esbeydi Martinez,485,148,312,false,-25200,Pacific Time (US & Canada)
877360168580726785,Deemoney521,deemoney #Democrats,6140,9146,129457,false,NULL,NULL
877360169306292224,trueindian1978,Ashutosh Singh,1814,1490,134788,false,19800,New Delhi
877360169843179520,anirudhbengeri,Anirudh Bengeri,1289,845,78486,false,19800,New Delhi
877360169709060100,larsloving,Man Bun Ken,4981,3221,73881,false,-25200,Pacific Time (US & Canada)
877360170770235392,_AnaPaula037,Dona da Situação,587,1322,57451,false,-25200,Pacific Time (US & Canada)
877360169885220864,bentsai81,bentsaiDOTcom,2531,1936,44795,false,36000,Melbourne
877360170845822976,WDW_Sammy,Sammy • WHY DONT WE,129,179,6440,false,NULL,NULL
877360171219128320,AliciaNac,Alicia Nac,250,414,50390,false,NULL,NULL
877360170740756481,KaylaKZamora,kayla • WHY DONT WE,157,204,8300,false,-25200,Pacific Time (US & Canada)
877360170845716482,Narinde46980573,Narinder Singh,1,0,376,false,NULL,NULL
877360171525193728,AminBeing,Being Amin,992,148,9499,false,NULL,NULL
877360171508432902,sar33vok,sarevok,217,298,24431,false,3600,London
877360171898478595,sirrockstone,Rock Stone,4999,4284,116908,false,NULL,NULL
877360172192202752,v_sankpal,Adv R V-L Sankpal,322,56,252,false,NULL,NULL
877360172401819648,WadhwaHina,Heena Wadhwa Insan💖,18,2097,71945,false,NULL,NULL
877360172494196738,Leah_Morrin,✨L.E.A.H✨,4991,2629,49827,false,0,Casablanca
877360172598910976,madaan10,Urv@shiii,93,8729,43007,false,19800,Chennai
877360172632424448,SharryS06490232,Sharry Singh,97,7,1065,false,NULL,NULL
877360173454643201,kkrajput161,Krishan insan,141,163,11675,false,NULL,NULL
877360173127417856,andreaboothe19,andrea boothe,308,108,205,false,NULL,NULL
877360173932830724,goldyinsan,GOLDY INSAN,671,520,2153,false,19800,New Delhi
877360174989807616,Baljind63405996,Baljinder Insan,24,0,48,false,NULL,NULL
877360175077830656,fjpinvestment,FJP Investment,9495,23558,9814,false,3600,London
877360175384055808,Joudsh213,Joud•WHY DONT WE,597,159,689,false,NULL,NULL
877360175987834881,FUNMUSICUK,Martin Stephens,3080,1550,106989,false,3600,London
877360176168292352,antoniolucas40,Mr.,40,16,38,false,NULL,NULL
877360176856215553,RoseRosemt,Rose,311,317,27019,false,-18000,Central Time (US & Canada)
877360176545890305,wdwbrooks,court🌸,255,1849,20181,false,-25200,Arizona
877360176516354048,aline_ksc,linezinha,1026,1464,67205,false,-10800,Brasilia
877360178055852033,DavidPriceUCL,David Price,486,2682,35451,false,3600,London
877360172938690560,chrisifg,Chris Mobbs,80024,91663,252138,false,3600,London
877360177032384512,miriansunday1,mirian sunday,2201,2242,235478,false,3600,West Central Africa
877360177850310656,CleitinCjt_,Mano CL🔞,997,1199,11265,false,-25200,Pacific Time (US & Canada)
877360177837637633,_brookllynn_,brooklyn// wdw™,646,320,6934,false,NULL,NULL
877360178059821057,LucasMa68778100,Lucas Maxwell,224,1,315,false,NULL,NULL
877360178269609985,manpreet897,Manpreet,2,0,343,false,NULL,NULL
877360178437304320,IDontNeedAMap82,~Megs Koskibert~,2443,2385,487216,false,-25200,Pacific Time (US & Canada)
877360178529615872,nagesh0280,gab.ai/nagesh,156,104,11112,false,19800,New Delhi
877360178294915073,eezypeezy,eezypeezy,3133,8125,772098,false,7200,Pretoria
877360179096035328,mohdshahabsidd2,mohd shahab siddiqui,59,2,19,false,NULL,NULL
877360178852544514,IsaaFraanco,Isa,502,1159,18578,false,-14400,Santiago
877360177783197697,MusteredLadyAds,MusteredLadyAds,2431,2709,307164,false,NULL,NULL
877360179490115584,dosanjosmendez,Gabriela,197,128,2615,false,-25200,Pacific Time (US & Canada)
877360179452313600,ChopraShalja,Shalja Rajesh,13,127,3471,false,NULL,NULL
877360179632685057,margarita_vela7,Maggie:))💖,2234,833,2629,false,-25200,Pacific Time (US & Canada)
877360180094283776,Nieves_2910,Marie3283♡,3158,15794,489120,false,-10800,Buenos Aires
877360180450787328,a_fan_account,Isa • Why Don't We,37,15,24,false,NULL,NULL
877360180240842757,reynne_valerie,Reynne ❁,213,60,177,false,NULL,NULL
877360181159514112,PankaSingh,Pankaj Singh Thakur,626,358,29850,false,NULL,NULL
877360180257857536,RashiGrover3,Rashi Grover,2,4,1228,false,NULL,NULL
877360181323157504,marksbootyy_,WHYDONTWE,83,9,68,false,NULL,NULL
877360181000118273,nareshmadaan9,naresh madaan,93,35,6665,false,NULL,NULL
877360181687967744,xulianealves,xuliane,175,205,3944,false,-25200,Pacific Time (US & Canada)
877360181176279040,SaritaNagar4,Sarita Nagar,42,36,8903,false,NULL,NULL
877360181293629441,GeorgeL44180624,George Lawrence,301,2,424,false,NULL,NULL
877360181142724608,DidiFrench,Didi French,11633,10595,145873,false,28800,Perth
877360181394292736,heyaherronn,quinn • WHY DONT WE,805,761,13313,false,-25200,Pacific Time (US & Canada)
877360183034380288,AvnishK38243187,Avnish Kumar,197,134,8785,false,NULL,NULL
877360183617441797,PropertyofAndyF,♡Tay♡,1658,1470,4454,false,-25200,Pacific Time (US & Canada)
877360183697182720,hercules038,david oneill,2815,1033,22004,false,7200,Amsterdam
877360184439566341,tarseminsa14279,Tarsem insan,1,677,2394,false,NULL,NULL
877360183772495872,SDKftkidney,Priscilla🎈•WDW•,1164,2092,118633,false,-25200,Pacific Time (US & Canada)
877360184460550144,iamFwani,Furqan wani,36,186,8421,false,NULL,NULL
877360185530093572,cuddleseavey,stace • WHY DONT WE,524,997,26352,false,-10800,Atlantic Time (Canada)
877360184602918914,DeepakDk65,Deepak kumar bilandi,839,719,217230,false,-25200,Pacific Time (US & Canada)
877360185383075840,ExpoAnnouncer,The Biz Expos An,4824,15067,267064,false,3600,London
877360186138251264,ManuDeluchi,Manuela,694,1383,24198,false,-10800,Brasilia
877360185861226496,meerahhurchurn1,❤❤Bieber Fever❤❤,823,420,887,false,NULL,NULL
877360185957900288,borolefty,Steve Richardson,193,76,5774,false,NULL,NULL
877360186435846144,State_Times,State Times,0,1040,99290,false,NULL,NULL
877360186335285250,TMT_Sarah,Sarah A. Miller,1117,729,1888,false,-18000,Central Time (US & Canada)
877360186821824513,meima_yz,Meima,315,201,4781,false,NULL,NULL
877360187048210433,Ashish0406,ashish srisrimaal,72,42,186,false,NULL,NULL
877360187488608256,cricdrugs,Athar  🏏,291,542,32905,false,-39600,International Date Line West
877360187719405568,infieva_,Eva✬,444,437,10090,false,-18000,Central Time (US & Canada)
877360187480326145,jnj_kahl,Jennifer Kahl,926,877,13909,false,NULL,NULL
877360189183332352,luizasantos79,Malu Teixeira,1574,828,5328,false,NULL,NULL
877360188856033280,gnsllgr,La belette braisée,630,40,4072,false,NULL,NULL
877360189493661696,klhwdw,kasey,11,1,20,false,NULL,NULL
877360188927299584,Shrek_Shreyas,ArsenalDNA,237,64,3806,false,19800,New Delhi
877360189523066880,el_colas,Omar,54,360,10282,false,-18000,Central Time (US & Canada)
877360189417992192,aqilahizan,aq✧,635,525,40678,false,-25200,Pacific Time (US & Canada)
877360189506072579,HonestHerron,Mel/22&46days🌹,279,2448,89378,false,-25200,Pacific Time (US & Canada)
877360189875212289,lynngerridog,Lynn,2614,2953,111795,false,NULL,NULL
877360190215012354,SirRofl_Nehra,Rofl Nehra,886,2907,14310,false,NULL,NULL
877360190684897280,taguchifxkohei,田口公平,482,341,19333,false,NULL,NULL
877360190651117568,sayanthinks,Sayan Basak,409,52,1198,false,NULL,NULL
877360190227599360,i_theindian,Rofl Republic,176,7494,45208,false,19800,Kolkata
877360190835769345,UKcarpenterJobs,Carpenter Jobs,183,35,6495,false,3600,London
877360191863271425,recyclebin_ww,ชาลาลาอินเดอะมอนิ่ง,58,28,5089,false,NULL,NULL
877360190646964224,zesty_arsenal,Zesty Arsenal FC,1785,6338,22945,false,NULL,NULL
877360191481585665,Charans41403730,Charan singh,139,128,4100,false,NULL,NULL
877360190927945729,britaintodayuk,Britain Today,96,45,46262,false,NULL,NULL
877360192190468098,rohit2409verma,Rohit Verma,24,12,4038,false,NULL,NULL
877360192329003012,UKcarpenterJobs,Carpenter Jobs,183,35,6496,false,3600,London
877360191301353473,VL_solution,Mik,926,880,61080,false,10800,Minsk
877360192337231872,costamatheus8,Matheus Ribeiro,290,331,8503,false,-25200,Pacific Time (US & Canada)
877360192957984770,mommyknolls,Kimberly Jones Dross,2902,1482,85032,false,-14400,Eastern Time (US & Canada)
877360193247608834,MaadyT,ruby.,911,386,10899,false,-25200,Pacific Time (US & Canada)
877360191435661312,ProsperityIM,Prosperity IM,196,655,10806,false,NULL,NULL
877360193813843969,GurditSingh253,Gurditsingh,42,43,5085,false,NULL,NULL
877360193742422021,TannehillBt,Brenda Tannehill,156,123,2243,false,NULL,NULL
877360193834688512,HenshallHarold,Harold Henshall,4224,2846,45309,false,NULL,NULL
877360194006597637,UKcarpenterJobs,Carpenter Jobs,183,35,6497,false,3600,London
877360194413412353,abhaymrn,Love_U_भारतीय_सेना,647,219,34152,false,-36000,Hawaii
877360195135045632,rahulkrjha,RAHUL -fan of DRAVID,631,766,5918,false,-25200,Pacific Time (US & Canada)
877360195294212096,DrSatyaSaraswat,SatyaSaraswat,974,3574,67066,false,19800,New Delhi
877360195793547265,SidepocketNeo,Jordan White,4686,1147,40337,false,-25200,Pacific Time (US & Canada)
877360195403489280,Iseenochangeis,Tuni🇺🇬🇬🇹,453,2056,73213,false,-25200,Pacific Time (US & Canada)
877360196489818112,Samanth26428824,Samantha Jacobs,288,2,415,false,NULL,NULL
877360196112105473,piece0fsh1t,potato,484,260,1101,false,NULL,NULL
877360197055991812,kaur_rachana,Rachana(B+),59,131,5697,false,NULL,NULL
877360197085220865,kubesh_twitz,தனுஷ் என் உயிர்®™,116,1270,48990,false,NULL,NULL
877360197383053313,Pacitaguerra,Miss Paz,990,946,35613,false,-25200,Pacific Time (US & Canada)
877360197903106049,BonzerWolf,Bonzer Wolf™,6393,8224,54221,false,-18000,Central Time (US & Canada)
877360198104514564,alrightnat,nat🎈 • WDW,1092,2211,22436,false,NULL,NULL
877360198536486917,JivanSi76640478,Jivan Singh,2,0,369,false,NULL,NULL
877360199014662145,ks9Bharat,ks9Bharat,625,301,40798,false,-25200,Pacific Time (US & Canada)
877360199119519748,AdicttMagcon,Angie FOLLOW ME,1568,1138,21955,false,-14400,Santiago
877360199291379716,lee_whatford,Lee Whatford,82,34,2474,false,3600,London
877360200876871682,Joe_America1776,Joey Brooklyn,151,3478,349061,false,NULL,NULL
877360200910385153,auntstef73,Stefanie,911,421,33185,false,-25200,Pacific Time (US & Canada)
877360201048793088,KTGRMatt,Matt Michaels,1997,1613,42359,false,-18000,Central Time (US & Canada)
877360201426403328,TheangyR,A,1624,1834,25997,false,-18000,Mexico City
877360201833295872,dufnerxseavey,mack,880,1283,14622,false,-25200,Pacific Time (US & Canada)
877360201854091264,krissyistormy,Dr Krissy Ph.D.,2593,2613,77225,false,36000,Brisbane
877360202437341184,Mounia_Lisa,WR,189,453,22650,false,NULL,NULL
877360202000945154,HoraceLyons1,Horace Lyons,324,2,441,false,NULL,NULL
877360202596704256,arancibialmte,Jorge Arancibia R.,379,1879,454,false,NULL,NULL
877360202642735104,sukhji17,Sukhjinder Singh,60,827,10226,false,NULL,NULL
877360202588102656,sweetiinsasrs18,MSG💖🐯 Da RedRoSe🌹,41,649,7925,false,NULL,NULL
877360203158634496,pardeep43211,@pardeep4321,2,13,612,false,NULL,NULL
877360202923638784,SidharthPandey,Sidharth Pandey,214,1078,691,false,19800,New Delhi
877360204110856192,GurpalJaryal,Gurpal Singh Insan,16,9,893,false,NULL,NULL
877360203984916480,sumarsingh8,sumar singh 4,15,9,1156,false,NULL,NULL
877360204739780608,Anika23861329,Anika,1,6,415,false,NULL,NULL
877360204467150848,SeemaRani234,Seemarani,6,1,343,false,NULL,NULL
877360205222248448,_EMMIELWHITE_,Emmie,28,12,26,false,NULL,NULL
877360205637468160,kotaknaren,Naren,2501,634,214040,false,NULL,NULL
877360206333837312,ArunInsan00025,Arry Arora,103,244,7358,false,NULL,NULL
877360206392442880,Shushma313,Shushma,6,1,323,false,NULL,NULL
877360206178643969,riyonetwork1,riyous,11,10,134277,false,NULL,NULL
877360206744875009,_Gabrisa013,ＬｉＬ　ＷｉＴＣＨ,473,948,93814,false,-14400,Santiago
877360206576877569,Manpreett007,Mannu,7,4,837,false,NULL,NULL
877360206145040384,Ducks_101,Ducks 101,118,56,3928,false,-25200,Pacific Time (US & Canada)
877360207050850305,Manpreett0011,Mannu,15,8,794,false,NULL,NULL
877360207537549312,yoyokao15,🍉🍍Iovanna Mora🍍🍉,47,36,3976,false,NULL,NULL
877360206941794306,pedro_miura,Pedro Miura,462,281,1730,false,-14400,Eastern Time (US & Canada)
877360208573374464,GadgetsShiksha,Gadgets.Shiksha,65,386,3656,false,19800,New Delhi
877360208267296768,phil_spills,Phil Perrone,30,6,105,false,-14400,Eastern Time (US & Canada)
877360209013768193,HarryMcbride19,Harry Mcbride,139,2,238,false,NULL,NULL
877360209047334916,wdw_musicc,Chloe,15,5,34,false,NULL,NULL
877360209684971521,Monainsan10,⭐Mon@⭐,197,840,29456,false,NULL,NULL
877360209877909504,paddy1kool,Primus pilus,1883,1658,40969,false,19800,Chennai
877360210138017792,SpikeGrunge,🍁César Gato-late♌🍁,1679,1858,29016,false,-25200,Pacific Time (US & Canada)
877360210280681476,s_kupp,TheMissus,1484,1013,18664,false,NULL,NULL
877360210267955203,Indiawithin,IndiaWithin,2306,1234,3424,false,28800,Hong Kong
877360209999446017,Ishainsan2,Isha Insan,60,191,4523,false,NULL,NULL
877360211090173952,InsanSarika,sarika insan,26,42,648,false,NULL,NULL
877360211127787520,shaemartin8,Shae Martin,722,148,572,false,NULL,NULL
877360211496812545,harryinsan66,Harry Insan,2,4,740,false,NULL,NULL
877360211299840000,Wandisunray,Hans Wanderstein,1479,958,4798,false,7200,Brussels
877360211513589764,kayadfi,kaya d,20868,23742,928107,false,-25200,Pacific Time (US & Canada)
877360211773628416,Lissa56293058,Lissa,13,1,24,false,NULL,NULL
877360211073413120,elviauvalle8,Elvia,1180,127,183,false,-25200,Pacific Time (US & Canada)
877360211576541184,Sarswa_Anil,Anil Sarswa Insan™,335,58,1184,false,NULL,NULL
877360211786444800,astralshohel,S.A.M. Eiahia Shohel,623,99,68,false,21600,Dhaka
877360212755206146,PandaLover4242,Julianna,217,34,449,false,NULL,NULL
877360213287882753,JyotiIn345,Jyoti Insan,36,57,14126,false,NULL,NULL
877360213443067906,monikahotte,monika,11625,11278,564029,false,-25200,Pacific Time (US & Canada)
877360212327276544,Vijayku98771182,Vijay kumar jha,1156,552,12698,false,NULL,NULL
877360210922184704,joydeepthakur,Joydeep Thakur,231,334,779,false,NULL,NULL
877360214433046528,Ohboyboy22,Oh boy Go Trump!,5169,5186,232900,false,-25200,Pacific Time (US & Canada)
877360212805468160,FM_Bargains,FM Bargains,32,3,904,false,NULL,NULL
877360215015829504,dillydallying1,🕌MERKEL'S FROWN🕌,524,412,5217,false,NULL,NULL
877360215091490816,Rajinsa89797789,Rajinsan,6,4,439,false,NULL,NULL
877360215607222275,PlayboyBPAC,Playboy Pleasure,239,973,135443,false,-25200,Pacific Time (US & Canada)
877360215775215617,HardipInsan,Hardip Singh,24,50,13190,false,NULL,NULL
877360216056221696,Kumer61774032,Kumer,87,6,910,false,NULL,NULL
877360215938801664,meganwendt,megan,81,61,102,false,NULL,NULL
877360214818738176,riyonetwork1,riyous,11,10,134278,false,NULL,NULL
877360214701428736,r0h1n,Rohin Dharmakumar,2507,9970,82817,false,19800,New Delhi
877360216790183936,JefferyCohen7,Jeffery Cohen,263,1,285,false,NULL,NULL
877360216618131456,CongressInNews,Congress in News,31,59049,9321,false,19800,New Delhi
877360217427779584,shopmatrixuk,Shop Matrix (UK),0,532,103295,false,3600,London
877360217788383232,Deanaluvs,Deana,677,541,32653,false,-14400,Eastern Time (US & Canada)
877360217935069184,ushainsan76,Usha Insan,600,64,3706,false,NULL,NULL
877360218300047360,joyvints,Vincent,22175,16636,1061706,false,-25200,Pacific Time (US & Canada)
877360218186723328,alicesttu,Alice,28243,25645,1120431,false,-25200,Pacific Time (US & Canada)
877360218404823041,diaperbiscuit,john🌹,461,66,1455,false,-14400,Eastern Time (US & Canada)
877360218476351488,cochesvoladores,cochesvoladores,6126,6322,398647,false,7200,Madrid
877360218677628928,DianaPerez7_7,Diana Pérez👑,230,556,4272,false,NULL,NULL
877360218975240194,lilyhuj,Lily,19937,18556,1249873,false,-25200,Pacific Time (US & Canada)
877360219579326464,whitebettys,Betty W,19832,19434,1111942,false,-25200,Pacific Time (US & Canada)
877360220523114496,maddy_mancini,Maddy❤️,62,102,410,false,NULL,NULL
877360220497821696,toby_dorena,Toby Blessings,10745,10208,279225,false,NULL,NULL
877360221303255042,soltaoesculacho,tamira,1012,2140,233851,false,-10800,Brasilia
877360221257175040,deepakkhatri812,Deepak Khatri,586,2542,115273,false,-25200,Pacific Time (US & Canada)
877360221084987392,sonty20007,sonty,1,0,171,false,NULL,NULL
877360221722750976,YasIDid,Lily Stanton,14,10,744,false,NULL,NULL
877360221689004033,puding_timeken,148일 남아서 자살하고싶은 푸딩,110,87,2109,false,NULL,NULL
877360221533880321,damnkool2,Vitthal shewale,266,279,16928,false,-25200,Pacific Time (US & Canada)
877360221944860672,TonyXavee,Tony,15922,14027,131874,false,-25200,Pacific Time (US & Canada)
877360221126918144,WELT_News,WELT News,22,16939,89702,true,7200,Berlin
877360222586777602,NamanPal5,Naman Pal,68,29,257,false,NULL,NULL
877360221672230917,WatchBourne,Jason Bourne,1123,371,260771,false,-28800,Alaska
877360222473289730,djaytwt,Dhananjay Tiwari,223,123,1160,false,19800,New Delhi
877360222993436672,garganita520,Anita Garg,9,2,1106,false,NULL,NULL
877360223291269120,RashmiSetiaPNP,Seven 7 Planets,1,8,575,false,NULL,NULL
877360223819776001,baseball_xtreme,USA Baseball Xtreme,556,395,209,false,-18000,Central Time (US & Canada)
877360223983329280,mabellecatt,mabel lecatte.,498,605,12088,false,-14400,Santiago
877360223953932288,Oneindia,Oneindia.com,837,44062,252818,true,19800,New Delhi
877360223551344640,Duh__Bear,Jared Adams,216,220,367,false,NULL,NULL
877360225195577345,intamixx,intamixx,2,25,20227,false,3600,London
877360225359147008,environmentguru,Environment Guru,3845,5786,828015,false,-25200,Pacific Time (US & Canada)
877360224683737088,AmarBaai,💥🍎231K ਕਿਟੂ 🍎💥,3919,3062,231237,false,NULL,NULL
877360224465637376,liasadeli1983,Cheryl Bell,27,27,1569,false,NULL,NULL
877360225266925568,sipos_mike,Mike Sipos,586,66,312,false,-14400,Eastern Time (US & Canada)
877360225547931648,JohnDavis2261,John Davis,14,3,1155,false,NULL,NULL
877360226290196480,nick_sarma,sanjay sarma,90,729,14290,false,19800,New Delhi
877360226160132096,bentsai81,bentsaiDOTcom,2531,1936,44796,false,36000,Melbourne
877360226915106816,riyonetwork1,riyous,11,10,134279,false,NULL,NULL
877360228001558528,cuddleseavey,stace • WHY DONT WE,524,997,26353,false,-10800,Atlantic Time (Canada)
877360227850506240,Manpreett008,Mannu,19,4,869,false,NULL,NULL
877360228362100736,DorH84607784,GodSpeed,6928,7026,91260,false,NULL,NULL
877360228664197120,DikshaGrover5,Diksha Grover,2,0,1057,false,NULL,NULL
877360228672712704,CNGBlog,Celebrity News Blog,3558,1666,151404,false,10800,Nairobi
877360229003821056,tamekia_a,Tamekia A.,12779,12000,669488,false,-25200,Pacific Time (US & Canada)
877360229142347776,yuvrajPawarUV,yuvraj,49,26,626,false,NULL,NULL
877360229641355264,MeezyyFthird,Jefe,343,571,25819,false,-25200,Arizona
877360229960237057,OmParka80235677,Om Parkash,128,37,334,false,NULL,NULL
877360230530560001,AonPadedup,JiRin ● ไปหาDNCE,625,820,52629,false,NULL,NULL
877360230664781824,eli23b,eli3zaBeth,22287,19789,1084058,false,-25200,Pacific Time (US & Canada)
877360230966976512,pardeep_insaa,Pardeep insaa,37,55,1875,false,NULL,NULL
877360230820192256,linamarabri,Lina Ramos,237,422,3030,false,NULL,NULL
877360230912446464,gr77000,Riya Insan,10,5,320,false,NULL,NULL
877360231021400069,nileshpotbhare,nilesh potbhare,10076,10294,262275,false,NULL,NULL
877360231600320512,_PapitasConSal,❄Lua❄,186,82,654,false,-25200,Pacific Time (US & Canada)
877360231751196672,ChopraShalja,Shalja Rajesh,13,127,3474,false,NULL,NULL
877360231755505665,LGonzalez555,Lawrence Gonzalez,208,41,3746,false,NULL,NULL
877360230241148928,WatchBourne,Jason Bourne,1123,371,260773,false,-28800,Alaska
877360232195915776,Saghi_Gurjant,Gurjant Singh,15,9,1926,false,NULL,NULL
877360231415787521,SheenamLilCutie,SheeNaM insan👑,35,4180,25919,false,NULL,NULL
877360232141209601,yvelastan,Anni♔,20826,18940,880844,false,-25200,Pacific Time (US & Canada)
877360232174833666,haarusso,Louis,24710,18704,690778,false,-25200,Pacific Time (US & Canada)
877360232363634688,rajmaster982,MeetRaj,220,459,115861,false,NULL,NULL
877360232447434754,anakapur,Ana Kapur,115,93,2237,false,19800,New Delhi
877360232820690944,chloeesu,Chloe,22743,25188,835246,false,-25200,Pacific Time (US & Canada)
877360232418091008,Arun2981,Arun Arora,1426,2170,245382,false,19800,Asia/Calcutta
877360231856189440,DonaldsAngel,Donald's Angel,4702,7607,13382,false,-25200,Pacific Time (US & Canada)
877360233210937344,inittowinit007,🇺🇸PROUD D.A.R.🇺🇸,4993,3733,80350,false,NULL,NULL
877360232757731328,bindersingh34,Binder singh,156,237,2063,false,NULL,NULL
877360233378533376,CougarTheCat1,Cougar The Cat,34,11,764,false,NULL,NULL
877360232464240641,axidentaljourno,Ananthakrishnan G,209,325,1323,false,19800,Chennai
877360233755967489,SayemVinayak,Sayem vinayak,76,7788,2761,false,NULL,NULL
877360234016190465,miaru_shina,SeSu'nights :з,16,31,1929,false,NULL,NULL
877360233886216192,rajkinsan,Rajkumar,91,25,1268,false,NULL,NULL
877360234095706112,shimauma2,shimauma,2437,1739,26879,false,-25200,Pacific Time (US & Canada)
877360233986654208,NeerajK27160222,Neeraj Kumar,2,0,414,false,NULL,NULL
877360234288693248,TeAmamosDanna,Dreamers,67,132,1937,false,-25200,Pacific Time (US & Canada)
877360234708193280,usha_dhingra,UshaDhingra,3,4,353,false,NULL,NULL
877360235161190401,martbarrionuevo,SinTuVozCaeré✨,1067,1140,46520,false,NULL,NULL
877360235366797312,rhnsharma481,rohan,53,30,296,false,NULL,NULL
877360235249188864,Marcelo_Ramirez,Marcelo Ramirez,100,209,11529,false,-10800,Brasilia
877360235568128001,NowUKRadio,Now UK Radio,1239,628,14692,false,3600,London
877360236042080256,bhavpreet_dhatt,Bhavpreet Dhatt,1088,449,11035,false,19800,New Delhi
877360236025098240,sandeepkumar602,Sandeep kumar,526,110,3974,false,NULL,NULL
877360236729819136,LevinaWiryadi,Vina • WHY DON'T WE,141,93,849,false,NULL,NULL
877360236864163840,riyonetwork1,riyous,11,10,134280,false,NULL,NULL
877360237254234112,harumy_morales,harumy morales,179,75,488,false,NULL,NULL
877360238470377472,wani9900,Wani Shakir,120,1,2,false,NULL,NULL
877360237908549637,NotSoGreat0ne,7he7inMan,160,30,153,false,NULL,NULL
877360238738976768,holbornassets,Holborn Assets,1882,5661,4044,false,14400,Muscat
877360238763974657,booksbyJPoston,Jeffrey Poston,4032,4135,274510,false,-21600,Mountain Time (US & Canada)
877360239015641088,sarbjitinsan1,sarbjitinsan,36,278,17349,false,NULL,NULL
877360239779119104,Karamji53290842,Karamjit Singh,97,14,341,false,NULL,NULL
877360239342895104,twisugi,SUGIMOTO Hiroshi杉本博史,4447,1022,4242,false,32400,Tokyo
877360239414095872,LollieCouture,Juliet,3788,3974,63582,false,NULL,NULL
877360239816749057,IRREVERENT7,Santiago,47560,52470,115270,false,-21600,Mountain Time (US & Canada)
877360240085286912,rahul_karya,Rahul karya,1066,134,269,false,NULL,NULL
877360240303325185,MillarMatthews,Celebrity News Blog,7635,7039,262937,false,10800,Nairobi
877360240408141824,playerc01,Cheryl,41,5,175,false,NULL,NULL
877360241066864640,NewsAbruzzo,NewsAbruzzo.it,401,2142,12334,false,NULL,NULL
877360241037393920,dmakkar07,Deepak,1,0,80,false,NULL,NULL
877360241884581888,Dee_Easley,Dee Easley,765,692,45432,false,-14400,Eastern Time (US & Canada)
877360243008720897,priyuom,💐Priyuom🌸🇮🇳,137,369,16349,false,NULL,NULL
877360243298009088,dangergirl101,Jessica Carter,7563,15591,36158,false,-18000,Quito
877360243377750016,IreneBonsai,Irene Bonsai,300,282,33581,false,-18000,Central Time (US & Canada)
877360243730251776,pavindermongia,Pavindermongia,20,9,1406,false,NULL,NULL
877360243864248320,OinamKishan,Oinam Kishan Singh,4986,2811,18472,false,NULL,NULL
877360244854210561,truckerworld,Trucker World,988,2323,34828,false,3600,London
877360245189754880,s1ntab,Dαиi รυи,19014,18231,769352,false,-21600,Mountain Time (US & Canada)
877360243792945152,riyonetwork1,riyous,11,10,134281,false,NULL,NULL
877360245462384641,cLujs08k5gKk1Sr,मनजीत सिहं   11,112,3,305,false,NULL,NULL
877360245818970113,Miriam439,Gringa43,564,163,4174,false,NULL,NULL
877360242895372288,serproltd,SERPRO,603,778,68692,false,3600,London
877360245768568832,CorruptTXCops,Corrupt Frisco Cops,415,237,4694,false,NULL,NULL
877360245462278144,averysIove,maria • wdw,71,188,719,false,NULL,NULL
877360246351699968,itsviciconte,abril. -28,2562,4531,69419,false,-25200,Pacific Time (US & Canada)
877360246892748800,ErimakLive,Erimak,87,8,2282,false,NULL,NULL
877360247865618432,dwmnews_aspac,DWatch News AsPac,2185,493,13433,false,28800,Singapore
877360248306249728,kathiebennett,kathie bennett,1194,1380,94515,false,-25200,Pacific Time (US & Canada)
